id_propiedad,ciudad,barrio_distrito,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion,rango_m2,precio_m2
2365,Barcelona,Gràcia,Venta,Piso,489608.0,93.1,3.0,2.0,Buen estado,1967-01-01,6,False,True,False,False,True,5.59,2025-03-03,80-120,5258.95
2366,Barcelona,Eixample,Alquiler,Piso,230413.0,50.7,2.0,1.0,Buen estado,1986-01-01,8,True,False,False,False,False,5.31,2024-10-27,40-80,4544.64
2367,Barcelona,Eixample,Venta,Ático,,71.6,2.0,1.0,Reformado,1964-01-01,Ático,True,True,False,False,False,7.14,2025-01-15,40-80,
2368,Barcelona,Sants-Montjuïc,Venta,Piso,308330.0,73.4,2.0,1.0,Reformado,1969-01-01,3,True,True,False,True,False,,2025-04-01,40-80,4200.68
2369,Barcelona,Ciutat Vella,Venta,Piso,358103.0,80.6,3.0,2.0,A reformar,1995-01-01,7,False,True,False,False,False,3.81,2025-02-08,80-120,4442.97
2370,Barcelona,Gràcia,Venta,Piso,412536.0,89.7,3.0,2.0,Buen estado,1992-01-01,4,False,False,False,True,False,7.42,2025-03-21,80-120,4599.06
2371,Barcelona,Gràcia,Alquiler,Piso,321080.0,78.3,2.0,1.0,Buen estado,1963-01-01,2,True,False,False,False,False,2.02,2025-01-11,40-80,4100.64
2372,Barcelona,Eixample,Venta,Piso,,96.7,3.0,2.0,Buen estado,1971-01-01,6,False,False,False,False,False,5.42,2025-02-24,80-120,
2373,Barcelona,Gràcia,Alquiler,Piso,398426.0,90.6,3.0,2.0,Buen estado,2007-01-01,3,False,True,True,False,False,3.97,2025-01-20,80-120,4397.64
2374,Barcelona,Ciutat Vella,Alquiler,Piso,360723.0,87.1,3.0,2.0,Buen estado,1981-01-01,6,True,False,True,True,False,5.62,2025-02-04,80-120,4141.48
2375,Barcelona,Sants-Montjuïc,Venta,Piso,416525.0,90.2,3.0,2.0,Buen estado,1990-01-01,8,True,False,False,False,True,2.51,2024-11-30,80-120,4617.79
2376,Barcelona,Gràcia,Venta,Ático,238429.0,61.2,2.0,1.0,Buen estado,1960-01-01,Ático,False,True,True,True,False,5.83,2025-03-16,40-80,3895.9
2377,Barcelona,Sants-Montjuïc,Alquiler,Piso,253150.0,63.6,2.0,1.0,Obra nueva,2021-01-01,5,False,True,True,False,True,3.26,2025-03-22,40-80,3980.35
2378,Barcelona,Sants-Montjuïc,Venta,Ático,419951.0,80.7,3.0,2.0,Buen estado,1964-01-01,Ático,True,False,False,False,False,3.32,2025-02-01,80-120,5203.85
2379,Barcelona,Sants-Montjuïc,Alquiler,Piso,355430.0,100.8,3.0,2.0,Reformado,1990-01-01,6,True,True,False,True,False,2.74,2024-10-22,80-120,3526.09
2380,Barcelona,Gràcia,Venta,Piso,316287.0,61.6,2.0,1.0,Buen estado,1948-01-01,6,True,False,False,False,False,5.12,2025-02-18,40-80,5134.53
2381,Barcelona,Ciutat Vella,Venta,Piso,364233.0,86.3,3.0,2.0,Buen estado,1983-01-01,6,True,False,True,False,False,6.7,2025-03-03,80-120,4220.54
2382,Barcelona,Gràcia,Venta,Piso,228581.0,50.4,2.0,1.0,Buen estado,1985-01-01,2,False,True,False,False,False,3.22,2025-03-22,40-80,4535.34
2383,Barcelona,Ciutat Vella,Venta,Piso,556405.0,101.3,3.0,2.0,Buen estado,1998-01-01,5,False,False,True,False,False,5.66,2025-02-05,80-120,5492.65
2384,Barcelona,Gràcia,Alquiler,Piso,402168.0,95.7,3.0,2.0,Reformado,1996-01-01,5,False,False,False,True,False,2.78,2025-03-14,80-120,4202.38
2385,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,414313.0,91.9,3.0,2.0,Buen estado,1985-01-01,1,True,True,False,False,False,5.19,2024-10-25,80-120,4508.3
2386,Barcelona,Eixample,Venta,Piso,372736.0,70.3,2.0,1.0,Reformado,1971-01-01,5,False,False,False,False,True,6.32,2024-11-01,40-80,5302.08
2387,Barcelona,Sants-Montjuïc,Alquiler,Piso,217222.0,42.1,2.0,1.0,Obra nueva,2019-01-01,4,False,True,True,False,False,7.84,2024-10-25,40-80,5159.67
2388,Barcelona,Sants-Montjuïc,Venta,Piso,225879.0,50.8,2.0,1.0,Reformado,1994-01-01,7,True,False,True,True,False,4.63,2025-02-07,40-80,4446.44
2389,Barcelona,Sants-Montjuïc,Alquiler,Piso,326003.0,88.9,3.0,2.0,Buen estado,1964-01-01,8,True,True,True,False,True,2.65,2024-11-18,80-120,3667.08
2390,Barcelona,Gràcia,Venta,Piso,,94.2,3.0,2.0,Reformado,2002-01-01,6,True,False,False,True,False,,2024-11-18,80-120,
2391,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,412939.0,104.5,3.0,2.0,A reformar,1976-01-01,3,True,True,False,True,False,5.09,2024-11-07,80-120,3951.57
2392,Barcelona,Gràcia,Alquiler,Piso,448501.0,95.7,3.0,2.0,Buen estado,1985-01-01,6,True,True,False,False,False,6.35,2025-02-07,80-120,4686.53
2393,Barcelona,Ciutat Vella,Venta,Piso,465511.0,96.6,3.0,2.0,Buen estado,1964-01-01,5,True,False,False,False,True,7.59,2025-01-29,80-120,4818.95
2394,Barcelona,Sarrià-Sant Gervasi,Venta,Estudio,156347.0,33.0,0.0,1.0,Buen estado,2002-01-01,7,True,True,False,False,False,4.82,2025-03-29,0-40,4737.79
2395,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,235645.0,56.4,2.0,1.0,Buen estado,1976-01-01,5,True,True,True,True,False,3.72,2024-10-26,40-80,4178.1
2396,Barcelona,Gràcia,Venta,Piso,248232.0,63.2,2.0,1.0,Buen estado,1988-01-01,2,True,False,False,True,False,4.73,2024-11-06,40-80,3927.72
2397,Barcelona,Gràcia,Alquiler,Piso,444081.0,84.6,3.0,2.0,Obra nueva,2018-01-01,5,False,True,False,False,False,6.04,2025-03-12,80-120,5249.18
2398,Barcelona,Ciutat Vella,Venta,Piso,494984.0,108.1,3.0,2.0,Buen estado,1998-01-01,2,True,False,False,False,False,,2025-01-10,80-120,4578.95
2399,Barcelona,Sants-Montjuïc,Venta,Piso,490446.0,100.3,3.0,2.0,Buen estado,1991-01-01,Bajo,True,True,False,True,False,6.47,2025-02-11,80-120,4889.79
2400,Barcelona,Sants-Montjuïc,Alquiler,Piso,281438.0,61.1,2.0,1.0,Buen estado,1982-01-01,4,False,True,False,False,True,7.49,2024-12-15,40-80,4606.19
2401,Barcelona,Ciutat Vella,Alquiler,Ático,530773.0,108.7,3.0,2.0,Buen estado,1959-01-01,Ático,False,False,False,True,False,3.82,2025-02-03,80-120,4882.92
2402,Barcelona,Eixample,Venta,Piso,492019.0,91.4,3.0,2.0,Reformado,1992-01-01,9,True,False,False,False,False,3.09,2024-10-11,80-120,5383.14
2403,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,257872.0,60.4,2.0,1.0,Reformado,2005-01-01,6,False,True,False,True,True,4.02,2025-01-16,40-80,4269.4
2404,Barcelona,Eixample,Venta,Piso,344036.0,80.9,3.0,2.0,Buen estado,1988-01-01,5,False,True,False,False,True,5.74,,80-120,4252.61
2405,Barcelona,Ciutat Vella,Venta,Piso,289101.0,66.8,2.0,1.0,Reformado,1981-01-01,4,True,True,False,True,True,6.17,2025-02-27,40-80,4327.86
2406,Barcelona,Gràcia,Venta,Ático,208614.0,41.2,2.0,1.0,Reformado,1981-01-01,Ático,True,False,False,True,True,2.26,2024-10-30,40-80,5063.45
2407,Barcelona,Sants-Montjuïc,Alquiler,Piso,207529.0,58.7,2.0,1.0,Buen estado,1993-01-01,2,True,True,True,True,False,6.15,2024-11-05,40-80,3535.42
2408,Barcelona,Gràcia,Venta,Piso,276005.0,67.0,2.0,1.0,Buen estado,1964-01-01,3,False,True,False,True,False,6.79,2024-10-31,40-80,4119.48
2409,Barcelona,Eixample,Venta,Piso,442564.0,100.1,3.0,2.0,Obra nueva,2022-01-01,1,True,False,True,True,True,3.51,,80-120,4421.22
2410,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,265711.0,61.5,2.0,1.0,Buen estado,1961-01-01,5,False,False,False,False,False,4.26,2025-03-28,40-80,4320.5
2411,Barcelona,Eixample,Venta,Piso,406172.0,90.8,3.0,2.0,Buen estado,1960-01-01,1,True,False,False,False,False,4.12,2024-11-25,80-120,4473.26
2412,Barcelona,Eixample,Alquiler,Ático,451328.0,85.3,3.0,2.0,Buen estado,2005-01-01,Ático,False,True,False,False,False,5.47,2024-12-07,80-120,5291.07
2413,Barcelona,Gràcia,Venta,Piso,416799.0,84.5,3.0,2.0,Buen estado,1973-01-01,8,False,False,False,False,True,6.2,2024-11-27,80-120,4932.53
2414,Barcelona,Ciutat Vella,Alquiler,Piso,347900.0,80.0,3.0,2.0,Buen estado,1987-01-01,2,True,True,True,False,False,4.08,2025-02-06,80-120,4348.75
2415,Barcelona,Sants-Montjuïc,Alquiler,Piso,518800.0,104.4,3.0,2.0,Reformado,1966-01-01,7,True,True,False,True,False,3.02,2024-11-25,80-120,4969.35
2416,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,212057.0,47.8,2.0,1.0,Buen estado,1974-01-01,2,True,True,True,True,False,5.53,2025-02-24,40-80,4436.34
2417,Barcelona,Sarrià-Sant Gervasi,Alquiler,Piso,434544.0,93.7,3.0,2.0,Obra nueva,2018-01-01,3,True,True,True,True,False,3.44,2024-11-25,80-120,4637.61
2418,Barcelona,Sants-Montjuïc,Alquiler,Sin_clasificar,,,1.0,3.0,Buen estado,1970-01-01,9,True,False,False,True,False,5.56,2024-12-23,,
2419,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,453171.0,91.4,3.0,2.0,Buen estado,1992-01-01,4,False,False,False,False,True,3.61,2025-01-05,80-120,4958.11
2420,Barcelona,Gràcia,Venta,Piso,431659.0,76.9,2.0,1.0,A reformar,1989-01-01,4,True,True,False,True,True,4.61,2024-12-20,40-80,5613.25
2421,Barcelona,Gràcia,Venta,Piso,620655.0,124.4,4.0,2.0,Buen estado,1990-01-01,Bajo,True,False,False,True,False,7.69,2025-03-16,120-160,4989.19
2422,Barcelona,Ciutat Vella,Venta,Ático,376931.0,78.9,2.0,1.0,Obra nueva,2018-01-01,Ático,True,True,True,False,True,6.64,2024-10-31,40-80,4777.33
2423,Barcelona,Sants-Montjuïc,Venta,Ático,593295.0,119.1,3.0,2.0,Buen estado,1986-01-01,Ático,True,False,False,True,False,5.27,2025-03-13,80-120,4981.49
2424,Barcelona,Eixample,Venta,Piso,451147.0,99.0,3.0,2.0,Buen estado,1985-01-01,5,True,False,False,False,True,3.07,2025-02-08,80-120,4557.04
2425,Barcelona,Sants-Montjuïc,Venta,Sin_clasificar,,,2.0,1.0,Buen estado,1972-01-01,3,False,True,False,False,False,6.81,2024-12-06,,
2426,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,289922.0,62.7,2.0,1.0,Buen estado,1960-01-01,7,False,False,False,True,False,4.2,2024-12-31,40-80,4623.96
2427,Barcelona,Ciutat Vella,Venta,Piso,311480.0,75.5,2.0,1.0,Buen estado,1988-01-01,2,True,False,False,False,False,3.84,2025-01-15,40-80,4125.56
2428,Barcelona,Ciutat Vella,Alquiler,Ático,250308.0,52.5,2.0,1.0,Obra nueva,2021-01-01,Ático,True,True,True,False,True,4.02,2024-11-16,40-80,4767.77
2429,Barcelona,Ciutat Vella,Venta,Piso,320782.0,69.1,2.0,1.0,Obra nueva,2019-01-01,2,True,True,False,True,False,5.58,2025-03-09,40-80,4642.29
2430,Barcelona,Gràcia,Venta,Piso,302443.0,61.8,2.0,1.0,Buen estado,1959-01-01,4,True,False,False,False,False,3.78,2025-01-03,40-80,4893.9
2431,Barcelona,Gràcia,Venta,Piso,248633.0,50.6,2.0,1.0,Buen estado,2017-01-01,8,True,False,False,True,False,5.11,2024-12-19,40-80,4913.7
2432,Barcelona,Gràcia,Venta,Piso,374581.0,86.8,3.0,2.0,Buen estado,1993-01-01,6,True,False,False,False,True,5.23,2024-11-18,80-120,4315.45
2433,Barcelona,Ciutat Vella,Alquiler,Piso,233166.0,51.9,2.0,1.0,A reformar,1982-01-01,1,True,False,False,True,False,3.47,2024-12-30,40-80,4492.6
2434,Barcelona,Ciutat Vella,Venta,Piso,217305.0,48.3,2.0,1.0,Buen estado,1989-01-01,7,True,False,False,False,True,6.66,2024-12-03,40-80,4499.07
2435,Barcelona,Ciutat Vella,Venta,Piso,310711.0,59.8,2.0,1.0,Buen estado,1998-01-01,5,False,False,False,True,False,4.77,2025-03-19,40-80,5195.84
2436,Barcelona,Sants-Montjuïc,Venta,Piso,304301.0,74.6,2.0,1.0,Buen estado,2000-01-01,2,True,True,False,True,False,6.38,2025-02-21,40-80,4079.1
2437,Barcelona,Sants-Montjuïc,Venta,Piso,336159.0,71.3,2.0,1.0,Buen estado,1989-01-01,2,False,False,False,False,False,4.61,2025-01-11,40-80,4714.71
2438,Barcelona,Sarrià-Sant Gervasi,Alquiler,Piso,490966.0,92.9,3.0,2.0,Buen estado,1981-01-01,6,False,False,False,False,False,7.97,2024-12-11,80-120,5284.89
2439,Barcelona,Gràcia,Alquiler,Piso,339277.0,77.0,2.0,1.0,Reformado,1991-01-01,5,True,True,True,False,False,6.08,2025-03-20,40-80,4406.19
2440,Barcelona,Ciutat Vella,Alquiler,Piso,316363.0,56.6,2.0,1.0,Buen estado,2000-01-01,5,True,False,True,True,True,6.17,2025-04-05,40-80,5589.45
2441,Barcelona,Gràcia,Alquiler,Piso,452791.0,100.1,3.0,2.0,Obra nueva,2022-01-01,3,True,True,False,True,False,3.89,2025-03-09,80-120,4523.39
2442,Barcelona,Sarrià-Sant Gervasi,Venta,Estudio,152684.0,32.7,0.0,1.0,Buen estado,1978-01-01,7,False,False,False,False,False,3.91,2024-10-13,0-40,4669.24
2443,Barcelona,Sants-Montjuïc,Venta,Piso,360641.0,92.5,3.0,2.0,Obra nueva,2022-01-01,5,True,True,True,True,True,4.85,2024-10-29,80-120,3898.82
2444,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,371721.0,80.3,3.0,2.0,Reformado,2003-01-01,4,True,False,False,False,False,,2024-10-26,80-120,4629.15
2445,Barcelona,Ciutat Vella,Venta,Piso,415318.0,93.4,3.0,2.0,Obra nueva,2023-01-01,2,True,True,False,True,True,4.62,2025-01-10,80-120,4446.66
2446,Barcelona,Eixample,Venta,Piso,373415.0,69.1,2.0,1.0,Buen estado,1975-01-01,5,True,True,True,True,True,3.06,2025-03-16,40-80,5403.98
2447,Barcelona,Ciutat Vella,Venta,Piso,561929.0,104.3,3.0,2.0,A reformar,1965-01-01,7,True,False,True,False,False,3.54,2024-12-28,80-120,5387.62
2448,Barcelona,Sarrià-Sant Gervasi,Alquiler,Piso,321447.0,74.2,2.0,1.0,Obra nueva,2019-01-01,9,True,True,False,False,True,7.31,2025-03-12,40-80,4332.17
2449,Barcelona,Eixample,Venta,Piso,526324.0,110.6,3.0,2.0,Reformado,1978-01-01,8,False,True,False,False,False,2.81,2025-02-15,80-120,4758.81
2450,Barcelona,Sants-Montjuïc,Venta,Piso,437085.0,101.9,3.0,2.0,Obra nueva,2018-01-01,4,True,False,False,True,False,0.85,2024-12-14,80-120,4289.35
2451,Barcelona,Gràcia,Venta,Piso,377801.0,87.8,3.0,2.0,Buen estado,1978-01-01,6,True,False,False,True,False,5.06,2024-10-29,80-120,4302.97
2452,Barcelona,Sants-Montjuïc,Venta,Ático,379786.0,96.1,3.0,2.0,Buen estado,1984-01-01,Ático,False,False,False,False,False,5.53,2025-01-14,80-120,3951.99
2453,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,,40.6,2.0,1.0,Buen estado,1978-01-01,4,True,False,False,False,False,,2025-02-02,40-80,
2454,Barcelona,Sants-Montjuïc,Venta,Piso,235610.0,61.3,2.0,1.0,Buen estado,1982-01-01,9,False,False,False,False,True,3.69,2024-11-10,40-80,3843.56
2455,Barcelona,Sants-Montjuïc,Alquiler,Piso,333922.0,64.6,2.0,1.0,Reformado,1940-01-01,8,False,False,False,False,False,,2025-02-08,40-80,5169.07
2456,Barcelona,Sants-Montjuïc,Venta,Piso,493454.0,91.1,3.0,2.0,Buen estado,1970-01-01,Bajo,True,True,False,True,False,8.05,2025-03-18,80-120,5416.62
2457,Barcelona,Ciutat Vella,Venta,Piso,374987.0,78.4,2.0,1.0,Buen estado,1973-01-01,Bajo,True,True,False,True,False,,2025-03-22,40-80,4783.0
2458,Barcelona,Sants-Montjuïc,Venta,Piso,350733.0,98.8,3.0,2.0,Buen estado,1986-01-01,8,True,False,True,False,True,5.11,2024-10-23,80-120,3549.93
2459,Barcelona,Gràcia,Venta,Piso,436922.0,96.4,3.0,2.0,Buen estado,1999-01-01,1,True,False,False,False,False,7.08,2025-02-19,80-120,4532.39
2460,Barcelona,Gràcia,Alquiler,Piso,492150.0,108.1,3.0,2.0,Obra nueva,2020-01-01,5,True,True,False,True,True,5.25,2024-10-29,80-120,4552.73
2461,Barcelona,Ciutat Vella,Venta,Piso,618333.0,117.3,3.0,2.0,Buen estado,1981-01-01,Bajo,False,False,False,False,False,7.21,2025-02-20,80-120,5271.38
2462,Barcelona,Ciutat Vella,Venta,Piso,,64.3,2.0,1.0,Buen estado,1966-01-01,1,True,True,False,True,False,,2024-12-01,40-80,
2463,Barcelona,Ciutat Vella,Venta,Piso,371067.0,89.9,3.0,2.0,Reformado,1997-01-01,3,True,True,False,True,True,6.72,2024-12-09,80-120,4127.55
2464,Barcelona,Eixample,Venta,Piso,493505.0,98.3,3.0,2.0,Buen estado,1983-01-01,3,False,False,True,False,True,3.93,,80-120,5020.4
2465,Barcelona,Eixample,Venta,Piso,339207.0,78.1,2.0,1.0,Reformado,2008-01-01,2,False,True,False,True,True,3.34,2025-02-14,40-80,4343.24
2466,Barcelona,Sants-Montjuïc,Venta,Piso,425500.0,93.8,3.0,2.0,Buen estado,1945-01-01,Bajo,True,True,True,False,False,5.15,2025-02-16,80-120,4536.25
2467,Barcelona,Sants-Montjuïc,Venta,Piso,274506.0,71.8,2.0,1.0,Buen estado,1996-01-01,8,False,False,False,True,True,4.35,2024-10-26,40-80,3823.2
2468,Barcelona,Eixample,Venta,Estudio,139310.0,30.0,0.0,1.0,Buen estado,1998-01-01,7,False,False,False,False,False,4.36,2024-10-10,0-40,4643.67
2469,Barcelona,Sants-Montjuïc,Alquiler,Piso,343031.0,74.2,2.0,1.0,Buen estado,1981-01-01,2,False,True,False,False,False,5.78,2025-01-18,40-80,4623.06
2470,Barcelona,Gràcia,Venta,Piso,389686.0,83.3,3.0,2.0,Buen estado,2005-01-01,9,False,False,False,True,True,3.84,2024-12-20,80-120,4678.1
2471,Barcelona,Sants-Montjuïc,Venta,Piso,515547.0,111.6,3.0,2.0,Buen estado,1968-01-01,3,False,False,False,True,False,2.83,2025-03-13,80-120,4619.6
2472,Barcelona,Sants-Montjuïc,Venta,Piso,651648.0,117.4,3.0,2.0,Buen estado,1980-01-01,1,True,False,False,True,True,4.45,2025-03-24,80-120,5550.66
2473,Barcelona,Sants-Montjuïc,Venta,Ático,466967.0,81.6,3.0,2.0,A reformar,1981-01-01,Ático,False,False,True,True,True,5.69,2025-02-17,80-120,5722.63
2474,Barcelona,Ciutat Vella,Venta,Piso,505108.0,84.0,3.0,2.0,Buen estado,1967-01-01,1,True,True,True,False,True,3.06,2024-11-30,80-120,6013.19
2475,Barcelona,Gràcia,Alquiler,Ático,204535.0,43.9,2.0,1.0,Buen estado,1987-01-01,Ático,False,False,True,True,False,5.23,2024-12-02,40-80,4659.11
2476,Barcelona,Sarrià-Sant Gervasi,Alquiler,Ático,432633.0,110.5,3.0,2.0,Buen estado,1998-01-01,Ático,False,True,True,True,False,,2024-12-06,80-120,3915.23
2477,Barcelona,Sarrià-Sant Gervasi,Alquiler,Piso,382431.0,78.8,2.0,1.0,Buen estado,1971-01-01,Bajo,True,True,False,False,True,5.72,2024-12-27,40-80,4853.19
2478,Barcelona,Eixample,Venta,Piso,191405.0,47.2,2.0,1.0,Buen estado,1962-01-01,7,True,True,True,True,False,4.99,2025-01-16,40-80,4055.19
2479,Barcelona,Sants-Montjuïc,Venta,Piso,379498.0,79.7,2.0,1.0,Obra nueva,2021-01-01,7,True,True,False,True,False,4.5,2025-03-01,40-80,4761.58
2480,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,529001.0,110.1,3.0,2.0,Reformado,1984-01-01,3,False,False,True,False,True,4.12,2024-10-28,80-120,4804.73
2481,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,,66.7,2.0,1.0,Buen estado,1978-01-01,Bajo,True,False,False,False,False,2.56,2024-10-11,40-80,
2482,Barcelona,Sants-Montjuïc,Alquiler,Piso,425660.0,100.5,3.0,2.0,Buen estado,2007-01-01,9,True,False,False,True,False,,2024-11-18,80-120,4235.42
2483,Barcelona,Eixample,Venta,Piso,468589.0,100.7,3.0,2.0,Buen estado,1985-01-01,6,True,False,True,True,False,6.16,2025-01-12,80-120,4653.32
2484,Barcelona,Eixample,Venta,Piso,271233.0,64.0,2.0,1.0,Buen estado,1971-01-01,Bajo,True,False,False,False,True,,2024-11-08,40-80,4238.02
2485,Barcelona,Sants-Montjuïc,Venta,Piso,444996.0,89.5,3.0,2.0,Reformado,1976-01-01,3,False,False,True,True,False,4.98,2024-11-08,80-120,4972.02
2486,Barcelona,Eixample,Alquiler,Piso,359673.0,78.9,2.0,1.0,Buen estado,1991-01-01,1,True,False,True,False,False,5.58,2024-10-31,40-80,4558.59
2487,Barcelona,Gràcia,Venta,Piso,366694.0,81.9,3.0,2.0,Buen estado,1985-01-01,4,True,True,False,False,False,3.68,2024-12-17,80-120,4477.34
2488,Barcelona,Eixample,Alquiler,Piso,425991.0,92.4,3.0,2.0,Obra nueva,2019-01-01,3,True,True,True,True,False,5.65,2024-10-25,80-120,4610.29
2489,Barcelona,Ciutat Vella,Venta,Piso,545607.0,104.5,3.0,2.0,Buen estado,1968-01-01,7,True,False,False,True,False,6.25,2025-01-22,80-120,5221.12
2490,Barcelona,Gràcia,Alquiler,Piso,262218.0,65.4,2.0,1.0,Buen estado,1988-01-01,1,False,False,False,False,False,,2024-12-19,40-80,4009.45
2491,Barcelona,Sants-Montjuïc,Alquiler,Ático,416441.0,98.2,3.0,2.0,Buen estado,1977-01-01,Ático,False,True,True,False,False,4.31,2024-12-17,80-120,4240.74
2492,Barcelona,Gràcia,Venta,Ático,418555.0,96.1,3.0,2.0,Buen estado,1991-01-01,Ático,False,True,False,False,False,5.08,2024-10-20,80-120,4355.41
2493,Barcelona,Sarrià-Sant Gervasi,Alquiler,Piso,325344.0,91.4,3.0,2.0,A reformar,1995-01-01,7,True,False,False,False,False,6.69,2024-12-07,80-120,3559.56
2494,Barcelona,Eixample,Venta,Piso,461154.0,91.0,3.0,2.0,Buen estado,1988-01-01,7,True,True,False,False,False,5.31,2025-02-25,80-120,5067.63
2495,Barcelona,Gràcia,Venta,Piso,371197.0,90.3,3.0,2.0,Obra nueva,2022-01-01,2,True,False,False,False,False,5.33,,80-120,4110.71
2496,Barcelona,Sants-Montjuïc,Venta,Piso,479358.0,87.4,3.0,2.0,Buen estado,1989-01-01,5,True,False,False,False,False,6.76,2024-12-22,80-120,5484.65
2497,Barcelona,Gràcia,Alquiler,Piso,471683.0,92.1,3.0,2.0,Buen estado,2001-01-01,8,False,False,False,True,False,4.26,2025-01-21,80-120,5121.42
2498,Barcelona,Sants-Montjuïc,Alquiler,Piso,257904.0,56.9,2.0,1.0,Buen estado,2009-01-01,2,True,False,False,True,False,2.54,2025-01-02,40-80,4532.58
2499,Barcelona,Sants-Montjuïc,Venta,Ático,,,,3.0,Buen estado,1984-01-01,Ático,True,False,False,True,False,3.96,2024-11-20,,
2500,Barcelona,Eixample,Venta,Piso,372690.0,79.6,2.0,1.0,A reformar,1996-01-01,2,True,False,False,True,True,4.82,2025-03-11,40-80,4682.04
2501,Barcelona,Sants-Montjuïc,Venta,Piso,383620.0,76.4,2.0,1.0,Buen estado,2001-01-01,9,True,True,False,False,False,6.01,2024-11-13,40-80,5021.2
2502,Barcelona,Gràcia,Alquiler,Piso,325846.0,79.2,2.0,1.0,Obra nueva,2018-01-01,8,False,True,False,True,False,3.59,2025-02-25,40-80,4114.22
2503,Barcelona,Eixample,Venta,Piso,243777.0,61.0,2.0,1.0,Buen estado,1967-01-01,8,True,True,False,False,True,5.93,2025-03-28,40-80,3996.34
2504,Barcelona,Gràcia,Alquiler,Sin_clasificar,,,3.0,2.0,Obra nueva,2021-01-01,1,True,True,True,True,False,5.47,2024-12-31,,
2505,Barcelona,Sants-Montjuïc,Venta,Piso,449685.0,107.2,3.0,2.0,Buen estado,1972-01-01,6,False,False,False,True,True,5.26,2024-12-04,80-120,4194.82
2506,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,368637.0,78.9,2.0,1.0,Obra nueva,2018-01-01,3,False,False,True,True,False,3.0,2025-03-21,40-80,4672.21
2507,Barcelona,Ciutat Vella,Venta,Piso,316667.0,81.9,3.0,2.0,Obra nueva,2023-01-01,Bajo,True,True,True,False,False,3.56,2025-02-15,80-120,3866.51
2508,Barcelona,Eixample,Venta,Piso,,78.5,2.0,1.0,Buen estado,1973-01-01,4,True,True,False,True,True,4.93,2024-12-09,40-80,
2509,Barcelona,Ciutat Vella,Venta,Piso,458325.0,106.1,3.0,2.0,Buen estado,1952-01-01,3,True,True,False,True,False,6.92,2024-10-15,80-120,4319.75
2510,Barcelona,Eixample,Venta,Ático,,,3.0,1.0,Buen estado,1984-01-01,Ático,False,False,True,True,False,5.56,2024-10-27,,
2511,Barcelona,Eixample,Venta,Piso,355891.0,72.8,2.0,1.0,Buen estado,1982-01-01,5,True,False,False,False,False,4.27,2025-03-27,40-80,4888.61
2512,Barcelona,Ciutat Vella,Venta,Piso,359068.0,78.8,2.0,1.0,Buen estado,1972-01-01,5,True,False,False,True,False,5.74,2024-12-01,40-80,4556.7
2513,Barcelona,Sants-Montjuïc,Venta,Piso,285412.0,75.2,2.0,1.0,Buen estado,1980-01-01,9,False,False,False,True,True,5.48,2025-03-09,40-80,3795.37
2514,Barcelona,Eixample,Venta,Piso,298626.0,63.3,2.0,1.0,Buen estado,1992-01-01,5,True,False,False,False,True,5.63,2024-10-16,40-80,4717.63
2515,Barcelona,Sants-Montjuïc,Alquiler,Piso,451761.0,95.9,3.0,2.0,Buen estado,2017-01-01,8,False,True,False,True,False,6.35,2024-11-03,80-120,4710.75
2516,Barcelona,Ciutat Vella,Venta,Ático,496721.0,109.5,3.0,2.0,Buen estado,1966-01-01,Ático,True,False,False,True,True,4.38,2025-02-11,80-120,4536.26
2517,Barcelona,Eixample,Venta,Piso,377457.0,77.8,2.0,1.0,Obra nueva,2018-01-01,7,True,False,False,True,True,5.32,2024-12-12,40-80,4851.63
2518,Barcelona,Sarrià-Sant Gervasi,Venta,Piso,538423.0,110.2,3.0,2.0,Obra nueva,2023-01-01,1,True,False,True,False,True,3.81,2025-02-02,80-120,4885.87
2519,Barcelona,Ciutat Vella,Alquiler,Piso,416979.0,103.0,3.0,2.0,A reformar,1970-01-01,Bajo,False,False,False,True,False,,2024-12-30,80-120,4048.34
2520,Barcelona,Sants-Montjuïc,Venta,Piso,424671.0,98.5,3.0,2.0,Buen estado,1989-01-01,9,True,True,False,True,False,2.85,2025-01-22,80-120,4311.38
